2017-10-31 11:33:46.133672
PMID:15467473 no change
PMID:15548536 no change
PMID:15548532 no change
PMID:15593064 no change
PMID:15385600 no change
PMID:15536088 no change
PMID:15547949 no change
PMID:15574908 no change
PMID:15522102 no change
PMID:15565584 no change
PMID:15565582 no change
PMID:15507441 no change
PMID:15534694 no change
PMID:7589514 no change
PMID:15542855 no change
PMID:15616197 no change
PMID:15542851 no change
PMID:14570591 no change
PMID:15489524 no change
PMID:9617818 no change
PMID:15371547 no change
PMID:15507436 no change
PMID:15371542 no change
PMID:15576354 no change
PMID:15576353 no change
PMID:15557339 no change
PMID:15630584 no change
PMID:15632184 no change
PMID:15520001 no change
PMID:15580593 no change
PMID:15522098 no change
PMID:15582553 no change
PMID:11326333 no change
PMID:15522095 no change
PMID:15466434 no change
PMID:15520278 no change
PMID:15563607 no change
PMID:15574895 no change
PMID:15572352 no change
PMID:15547136 no change
PMID:15483057 no change
PMID:15547135 no change
PMID:15489516 no change
PMID:15483055 no change
PMID:15542840 no change
PMID:15525710 no change
PMID:15371534 no change
PMID:15469986 no change
PMID:15631992 no change
PMID:15632140 no change
PMID:15528187 no change
PMID:15466424 no change
PMID:15350193 no change
PMID:15492511 no change
PMID:15352875 no change
PMID:15542831 no change
PMID:15561700 no change
PMID:15634678 no change
PMID:15504724 no change
PMID:15602554 no change
PMID:15466419 no change
PMID:15575969 no change
PMID:15556083 no change
PMID:15542829 no change
PMID:15556081 no change
PMID:15574876 no change
PMID:10547066 no change
PMID:15520252 no change
PMID:15542824 no change
PMID:10716190 no change
PMID:15542822 no change
PMID:15542821 no change
PMID:15572698 no change
PMID:15572697 no change
PMID:15632273 no change
PMID:15590834 no change
PMID:15498024 no change
PMID:15598824 no change
PMID:15542839 no change
PMID:15526205 no change
PMID:15632128 no change
PMID:9529893 no change
PMID:12826619 no change
PMID:12586698 no change
PMID:15619606 no change
PMID:15622547 no change
PMID:15623501 no change
PMID:15623507 no change
PMID:15623581 no change
PMID:15624212 no change
PMID:15626701 no change
PMID:15611069 no change
PMID:15615718 no change
PMID:15614489 no change
PMID:15618222 no change
PMID:15611058 no change
PMID:15614562 no change
PMID:15611868 no change
PMID:15611133 no change
PMID:15611063 no change
PMID:15611627 no change
PMID:15611060 no change
PMID:15618406 no change
PMID:15611870 no change
PMID:15616141 no change
PMID:15617515 no change
PMID:15611057 no change
PMID:15614490 no change
PMID:15611869 no change
PMID:15611083 no change
PMID:15616192 no change
PMID:15613489 no change
PMID:15611618 no change
PMID:15616194 no change
PMID:15611626 no change
PMID:15618425 no change
PMID:15617571 no change
PMID:15611637 no change
PMID:15611663 no change
PMID:15608655 no change
PMID:15590684 no change
PMID:15588229 no change
PMID:15590634 no change
PMID:15590687 no change
PMID:15596868 no change
PMID:15596717 no change
PMID:15590673 no change
PMID:15605356 no change
PMID:15592449 no change
PMID:15588312 no change
PMID:15588231 no change
PMID:15590683 no change
PMID:15591131 no change
PMID:15604142 no change
PMID:15590667 no change
PMID:15598647 no change
PMID:15602570 no change
PMID:15605252 no change
PMID:15592479 no change
PMID:15372071 no change
PMID:15611334 no change
PMID:15608122 no change
PMID:15624945 no change
PMID:15611160 no change
PMID:15610019 no change
PMID:15611164 no change
PMID:15621414 no change
PMID:15607905 no change
PMID:15611300 no change
PMID:15611301 no change
PMID:15620372 no change
PMID:15620357 no change
PMID:15606773 no change
PMID:15620645 no change
PMID:15621692 no change
PMID:15613000 no change
PMID:15610758 no change
PMID:15611162 no change
PMID:15618631 no change
PMID:15610744 no change
PMID:15610757 no change
PMID:15620350 no change
PMID:15625567 no change
PMID:15610852 no change
PMID:15610504 no change
PMID:15610533 no change
PMID:15610534 no change
PMID:15616276 no change
PMID:15610144 no change
PMID:15611158 no change
PMID:15610741 no change
PMID:15607974 no change
PMID:15607975 no change
PMID:15620355 no change
PMID:15616568 no change
PMID:15620347 no change
PMID:15620354 no change
PMID:15617809 no change
PMID:15612039 no change
PMID:15621203 no change
PMID:15614491 no change
PMID:15606766 no change
PMID:15610740 no change
PMID:15610732 no change
PMID:15341644 no change
PMID:15341643 no change
PMID:15047861 no change
PMID:15322119 no change
PMID:15520230 no change
PMID:15476806 no change
PMID:14726678 no change
PMID:15326168 no change
PMID:15620657 no change
PMID:15316022 no change
PMID:15075228 no change
PMID:15620356 no change
PMID:15524112 no change
PMID:15177182 no change
PMID:15308636 no change
PMID:15341655 no change
PMID:15456868 no change
PMID:15494390 no change
PMID:15485855 no change
PMID:15567851 no change
PMID:15372079 no change
PMID:15616569 no change
PMID:15565157 no change
PMID:15127164 no change
PMID:15523481 no change
PMID:15504893 no change
PMID:15565140 no change
PMID:15385957 no change
PMID:15610737 no change
PMID:15466869 no change
PMID:15466864 no change
PMID:15492800 no change
PMID:15525991 no change
PMID:15489862 no change
PMID:15281131 no change
PMID:15504867 no change
PMID:15541379 no change
PMID:15596552 no change
PMID:15603750 no change
PMID:15590814 no change
PMID:15604658 no change
PMID:15602002 no change
PMID:15604730 no change
PMID:15520460 no change
PMID:15589383 no change
PMID:15595826 no change
PMID:15588703 no change
PMID:15590824 no change
PMID:15588818 no change
PMID:15590835 no change
PMID:15596542 no change
PMID:15590830 no change
PMID:15589151 no change
PMID:15590324 no change
PMID:15590839 no change
PMID:15589830 no change
PMID:15590821 no change
PMID:15604408 no change
PMID:15590775 no change
PMID:15590332 no change
PMID:15590333 no change
PMID:15590828 no change
PMID:15590817 no change
PMID:15601864 no change
PMID:15601866 no change
PMID:15598821 no change
PMID:15590836 no change
PMID:15601835 no change
PMID:15590829 no change
PMID:15588831 no change
PMID:15590827 no change
PMID:15604701 no change
PMID:15380029 no change
PMID:15601868 no change
PMID:15588991 no change
PMID:15601259 no change
PMID:15590823 no change
PMID:15590813 no change
PMID:15604707 no change
PMID:11029074 no change
PMID:15337765 no change
PMID:15337763 no change
PMID:15063613 no change
PMID:15489271 no change
PMID:15310821 no change
PMID:8673068 no change
PMID:10944535 no change
PMID:10606264 no change
PMID:15182702 no change
PMID:11807537 no change
PMID:15509790 no change
PMID:15507320 no change
PMID:15452134 no change
PMID:15450603 no change
PMID:15071556 no change
PMID:15062089 no change
PMID:15270698 no change
PMID:15075257 no change
PMID:10756093 no change
PMID:14960378 no change
PMID:15504911 no change
PMID:6789521 no change
PMID:15479635 no change
PMID:15364349 no change
PMID:9339377 no change
PMID:15467761 no change
PMID:15316110 no change
PMID:15292170 no change
PMID:15210724 no change
PMID:15351742 no change
PMID:15388879 no change
PMID:15388878 no change
PMID:15381687 no change
PMID:15388873 no change
PMID:15452114 no change
PMID:14522080 no change
PMID:8522189 no change
PMID:15525519 no change
PMID:2665373 no change
PMID:15194695 no change
PMID:15456753 no change
PMID:11101286 no change
PMID:15271978 no change
PMID:15231838 no change
PMID:15602573 no change
PMID:9838082 no change
PMID:12576635 no change
PMID:15520275 no change
PMID:12054891 no change
PMID:15469844 no change
PMID:7016195 no change
PMID:3521742 no change
PMID:3308450 no change
PMID:15020669 no change
PMID:15351714 no change
PMID:6350292 no change
PMID:11524666 no change
PMID:15225326 no change
PMID:15469831 no change
PMID:12637580 no change
PMID:15174275 no change
PMID:15078982 no change
PMID:15317812 no change
PMID:10471330 no change
PMID:15509805 no change
PMID:15572408 no change
PMID:15218029 no change
PMID:15509802 no change
PMID:7044227 no change
PMID:15485930 no change
PMID:15525518 no change
PMID:15031717 no change
PMID:15031714 no change
PMID:15598536 no change
PMID:15496928 no change
PMID:11171979 no change
PMID:15363855 no change
PMID:15598532 no change
PMID:15494310 no change
PMID:15334060 no change
PMID:15485923 no change
PMID:15485921 no change
PMID:15219179 no change
PMID:12867080 no change
PMID:8484768 no change
PMID:15494305 no change
PMID:15485916 no change
PMID:15598881 no change
PMID:8286349 no change
PMID:15545636 no change
PMID:15504049 no change
PMID:15504044 no change
PMID:7040346 no change
PMID:2676598 no change
PMID:15537539 no change
PMID:11530604 no change
PMID:14728270 no change
PMID:15491163 no change
PMID:15149155 no change
PMID:15342628 no change
PMID:12082160 no change
PMID:15066122 no change
PMID:14962673 no change
PMID:15583134 no change
PMID:15304507 no change
PMID:11473116 no change
PMID:9242632 no change
PMID:15086792 no change
PMID:8530038 no change
PMID:15465910 no change
PMID:15010315 no change
PMID:3048416 no change
PMID:2550419 no change
PMID:15086787 no change
PMID:15135727 no change
PMID:15479738 no change
PMID:15479737 no change
PMID:15541802 no change
PMID:6396085 no change
PMID:15578972 no change
PMID:12452424 no change
PMID:14710186 no change
PMID:15485912 no change
PMID:14709174 no change
PMID:12890013 no change
PMID:15567862 no change
PMID:7659514 no change
PMID:15583031 no change
PMID:15578928 no change
PMID:15583028 no change
PMID:15385545 no change
PMID:15581616 no change
PMID:15544818 no change
PMID:15544813 no change
PMID:15515160 no change
PMID:15544800 no change
PMID:15538383 no change
PMID:15579680 no change
PMID:15544799 no change
PMID:15579677 no change
PMID:15576047 no change
PMID:15568813 no change
PMID:15459192 no change
PMID:6086628 no change
PMID:19214 no change
PMID:15307816 no change
PMID:15375647 no change
PMID:15509791 no change
PMID:15547318 no change
PMID:15489197 no change
PMID:15489194 no change
PMID:15356266 no change
PMID:15356264 no change
PMID:15356263 no change
PMID:15525536 no change
PMID:15356260 no change
PMID:15377672 no change
PMID:15485911 no change
PMID:15371425 no change
PMID:15509782 no change
PMID:15520806 no change
PMID:15574843 no change
PMID:15543521 no change
PMID:15548603 no change
PMID:15546418 no change
PMID:15558210 no change
PMID:15546125 no change
PMID:15522090 no change
PMID:15546404 no change
PMID:15358761 no change
PMID:15568977 no change
PMID:15528549 no change
PMID:15313466 no change
PMID:15383543 no change
PMID:15383542 no change
PMID:15448131 no change
PMID:15536122 no change
PMID:15523097 no change
PMID:15480788 no change
PMID:15459342 no change
PMID:15520471 no change
PMID:15509804 no change
PMID:15517391 no change
PMID:15485933 no change
PMID:15489200 no change
PMID:14988729 no change
PMID:15456898 no change
PMID:15564669 no change
PMID:15534003 no change
PMID:15263846 no change
PMID:15486299 no change
PMID:12517306 no change
PMID:15534213 no change
PMID:15277527 no change
PMID:15552648 no change
PMID:15488469 no change
PMID:15292183 no change
PMID:15474487 no change
PMID:15280381 no change
PMID:15533049 no change
PMID:15347656 no change
PMID:15337745 no change
PMID:15520229 no change
PMID:15473317 no change
PMID:15525520 no change
PMID:15328341 no change
PMID:14561138 no change
PMID:15556621 no change
PMID:15339197 no change
PMID:15088412 no change
PMID:15003262 no change
PMID:15545321 no change
PMID:15498488 no change
PMID:15520274 no change
PMID:15520273 no change
PMID:15557115 no change
PMID:15470094 no change
PMID:15491648 no change
PMID:15491646 no change
PMID:15356001 no change
PMID:15236759 no change
PMID:15345721 no change
PMID:15515128 no change
PMID:15522831 no change
PMID:15322134 no change
PMID:15106877 no change
PMID:15539461 no change
PMID:15347680 no change
PMID:15469829 no change
PMID:14996942 no change
PMID:15476398 no change
PMID:15380266 no change
PMID:15449717 no change
PMID:15047722 no change
PMID:11844802 no change
PMID:15090613 no change
PMID:12142281 no change
PMID:15534362 no change
PMID:14767059 no change
PMID:15326312 no change
PMID:12596908 no change
PMID:15342630 no change
PMID:15467758 no change
PMID:15522820 no change
PMID:15527972 no change
PMID:15365764 no change
PMID:15382238 no change
PMID:15248838 no change
PMID:15449714 no change
PMID:8514151 no change
PMID:15546625 no change
PMID:15506991 no change
PMID:4595206 no change
PMID:5337848 no change
PMID:12658511 no change
PMID:12855708 no change
PMID:8561481 no change
PMID:11574406 no change
PMID:9933913 no change
PMID:10377410 no change
PMID:1447290 no change
PMID:9367877 no change
PMID:14527401 no change
PMID:9143322 no change
PMID:11029178 no change
PMID:11461705 no change
PMID:15531368 no change
PMID:12615909 no change
PMID:11689451 no change
PMID:12144508 no change
PMID:9844739 no change
PMID:15522832 no change
PMID:10862876 no change
PMID:2782107 no change
PMID:12831891 no change
PMID:11495788 no change
PMID:12461003 no change
PMID:7615674 no change
PMID:11532929 no change
PMID:10469595 no change
PMID:12121637 no change
PMID:11702782 no change
PMID:11287675 no change
PMID:12121633 no change
PMID:9806481 no change
PMID:10648559 no change
PMID:12196507 no change
PMID:8706802 no change
PMID:12174296 no change
PMID:10664589 no change
PMID:10664580 no change
PMID:9619628 no change
PMID:8290338 no change
PMID:11402166 no change
PMID:10459013 no change
PMID:11784859 no change
PMID:9819568 no change
PMID:11784851 no change
PMID:11423427 no change
PMID:12006657 no change
PMID:11574064 no change
PMID:12787494 no change
PMID:6671146 no change
PMID:12174272 no change
PMID:14594458 no change
PMID:8918884 no change
PMID:12860997 no change
PMID:11309407 no change
PMID:10924514 no change
PMID:10357820 no change
PMID:12503848 no change
PMID:10570463 no change
PMID:8682321 no change
PMID:12527366 no change
PMID:11316611 no change
PMID:12479799 no change
PMID:9651676 no change
PMID:10722670 no change
PMID:12519199 no change
PMID:10608654 no change
PMID:11076964 no change
PMID:11260462 no change
PMID:11238943 no change
PMID:11257524 no change
PMID:9647778 no change
PMID:15020040 no change
PMID:9606188 no change
PMID:9419343 no change
PMID:15166140 no change
PMID:15125634 no change
PMID:12459444 no change
PMID:11447696 no change
PMID:10332230 no change
PMID:12445397 no change
PMID:12885416 no change
PMID:9254012 no change
PMID:9559550 no change
PMID:12498344 no change
PMID:14561777 no change
PMID:12023299 no change
PMID:11246005 no change
PMID:12773390 no change
PMID:11238921 no change
PMID:12242107 no change
PMID:2271538 no change
